method,class,sequence_id,time_index,projection_ratio,off_axis_ratio
methodB,ambiguous,6,4,0.04621171951293945,0.8320323824882507
methodB,ambiguous,6,5,0.08640483766794205,0.977910041809082
methodB,ambiguous,6,6,0.11287195235490799,0.9121904373168945
methodB,ambiguous,6,7,0.12409117817878723,0.8932996392250061
methodB,ambiguous,6,8,0.19947920739650726,0.94157475233078
methodB,ambiguous,6,9,0.16427147388458252,0.9122329950332642
methodB,ambiguous,6,10,0.1854781210422516,0.8975824117660522
methodB,ambiguous,6,11,0.16170330345630646,0.9518324732780457
methodB,ambiguous,6,12,0.20657692849636078,0.9736854434013367
methodB,ambiguous,6,13,0.1296294629573822,1.067431926727295
methodB,ambiguous,6,14,0.12956012785434723,1.117835521697998
methodB,ambiguous,6,15,0.16620893776416779,1.1987420320510864
methodB,ambiguous,6,16,0.26591911911964417,1.1984453201293945
methodB,ambiguous,6,17,0.3051033914089203,1.2476106882095337
methodB,ambiguous,6,18,0.30503976345062256,1.2527507543563843
methodB,ambiguous,6,19,0.18324583768844604,1.2650964260101318
methodB,ambiguous,7,0,0.0,0.0
methodB,ambiguous,7,1,-0.014290518127381802,0.3451451063156128
methodB,ambiguous,7,2,-0.10830984264612198,0.4731062054634094
methodB,ambiguous,7,3,-0.05689820274710655,0.43802598118782043
methodB,ambiguous,7,4,-0.06616449356079102,0.45796722173690796
methodB,ambiguous,7,5,-0.0704357698559761,0.48454606533050537
methodB,ambiguous,7,6,-0.07052666693925858,0.5430557727813721
methodB,ambiguous,7,7,-0.060912247747182846,0.5725830793380737
methodB,ambiguous,7,8,0.11552202701568604,0.759738028049469
methodB,ambiguous,7,9,0.25460395216941833,0.849794864654541
methodB,ambiguous,7,10,0.2976710796356201,0.888462245464325
methodB,ambiguous,7,11,0.46068719029426575,0.867555558681488
methodB,ambiguous,7,12,0.47977274656295776,0.8774163722991943
methodB,ambiguous,7,13,0.4283621311187744,0.8342640995979309
methodB,ambiguous,7,14,0.2676315903663635,0.9460695385932922
methodB,ambiguous,7,15,0.4024706482887268,0.8429718613624573
methodB,ambiguous,7,16,0.23193912208080292,0.902039110660553
methodB,ambiguous,7,17,0.27139249444007874,0.8465638160705566
methodB,ambiguous,7,18,0.33366256952285767,0.8070982098579407
methodB,ambiguous,7,19,0.35108500719070435,0.7681866884231567
methodB,ambiguous,8,0,0.0,0.0
methodB,ambiguous,8,1,-0.054944608360528946,0.2718583345413208
methodB,ambiguous,8,2,-0.05956299230456352,0.5737329721450806
methodB,ambiguous,8,3,-0.10490760952234268,0.688542902469635
methodB,ambiguous,8,4,-0.01761002279818058,0.738136351108551
methodB,ambiguous,8,5,0.0249785128980875,0.7738237977027893
methodB,ambiguous,8,6,0.01671559177339077,0.7609280347824097
methodB,ambiguous,8,7,0.07034558802843094,0.7894118428230286
methodB,ambiguous,8,8,0.05895989388227463,0.6790143251419067
methodB,ambiguous,8,9,0.10839004814624786,0.6961714625358582
methodB,ambiguous,8,10,0.10134018957614899,0.6441832780838013
methodB,ambiguous,8,11,0.025326581671833992,0.6885591745376587
methodB,ambiguous,8,12,-0.04756597429513931,0.6895524859428406
methodB,ambiguous,8,13,-0.12598231434822083,0.6771586537361145
methodB,ambiguous,8,14,-0.0931263417005539,0.774880051612854
methodB,ambiguous,8,15,0.12988874316215515,0.8378272652626038
methodB,ambiguous,8,16,0.05176381394267082,0.7869669198989868
methodB,ambiguous,8,17,-0.024525383487343788,0.7564197778701782
methodB,ambiguous,8,18,0.03991106152534485,0.775155246257782
methodB,ambiguous,8,19,0.05684925988316536,0.7725671529769897
methodB,ambiguous,9,0,0.0,0.0
methodB,ambiguous,9,1,-0.034570008516311646,0.44701486825942993
methodB,ambiguous,9,2,-0.011058260686695576,0.6028261780738831
methodB,ambiguous,9,3,-0.06334320455789566,0.6955839991569519
methodB,ambiguous,9,4,-0.03651297837495804,0.7507691383361816
methodB,ambiguous,9,5,-0.05380149185657501,0.8373957276344299
methodB,ambiguous,9,6,-0.08990232646465302,0.8932885527610779
methodB,ambiguous,9,7,0.02804606780409813,0.9676862955093384
methodB,ambiguous,9,8,0.02426035888493061,0.9986978769302368
methodB,ambiguous,9,9,0.0657411590218544,0.9587835669517517
methodB,ambiguous,9,10,0.12186975032091141,0.9574515223503113
methodB,ambiguous,9,11,0.14483806490898132,0.96418696641922
methodB,ambiguous,9,12,0.131988525390625,0.9429532289505005
methodB,ambiguous,9,13,0.17572307586669922,0.9988319873809814
methodB,ambiguous,9,14,0.17740704119205475,1.031879186630249
methodB,ambiguous,9,15,0.19948138296604156,1.026689052581787
methodB,ambiguous,9,16,0.19534429907798767,1.0392277240753174
methodB,ambiguous,9,17,0.23346149921417236,1.0166888236999512
methodB,ambiguous,9,18,0.20855095982551575,1.033246636390686
methodB,ambiguous,9,19,0.2941795587539673,1.095154047012329
